Company_Name,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
CAMPBELL SOUP CO, Processing of Food products nec ,0.87438665,0.990248789,0.999913813,0.879631302,0.990249106,0.990242743,0.877274892,0.877274892,0.990308728,0.05958942,0.999884915,0.607889564,0.999913813,0.998732892,0.999027207,0.990739594,0.998731997,0.021890714,0.021890714,0.88792688,0.06
KELLOGG CO, Processing of Food products nec ,0.872340711,0.987155258,0.999852616,0.876778704,0.987160027,0.987152891,0.874437205,0.874437205,0.987229575,0.060165128,0.999803105,0.60844279,0.999852616,0.997834721,0.998332355,0.987786298,0.997833294,0.022744137,0.022744137,0.885100671,0.07
SMUCKER (JM) CO, Processing of Food products nec ,0.877685998,0.99311887,0.999946128,0.882354123,0.993118447,0.993113699,0.879970496,0.879970496,0.99316236,0.05928541,0.999928143,0.608655833,0.999946128,0.999208694,0.999382354,0.993468503,0.999208032,0.021440179,0.021440179,0.890622853,0.18
GENERAL MILLS INC, Processing of Food products nec ,0.874276089,0.989153669,0.999833827,0.878802258,0.98916256,0.989158064,0.876419221,0.876419221,0.989210205,0.060341886,0.999777984,0.608520231,0.999833827,0.997557382,0.998116179,0.989667004,0.997557919,0.023006115,0.023006115,0.88710086,0.1
MONDELEZ INTERNATIONAL INC, Processing of Food products nec ,0.858213113,0.973408281,0.999392816,0.864684605,0.973455267,0.973451595,0.862306575,0.862306575,0.973519021,0.064490766,0.999188531,0.605572664,0.999392816,0.991076813,0.993097804,0.974575286,0.991077013,0.02915608,0.02915608,0.873104153,0.23
AES CORP (THE), Production of electricity by hydro ,0.229662232,0.563864816,0.998571162,0.527103013,0.536214493,0.535826196,0.535651474,0.535651474,0.530903067,0.356527131,0.989274955,0.302038654,0.998571162,0.770358327,0.945569933,0.485746237,0.770356898,0.246403011,0.246403011,0.519680401,0
NRG ENERGY INC, Production of electricity by hydro ,0.556411681,0.609043019,0.999284029,0.53649419,0.592228292,0.591859494,0.542911069,0.542911069,0.590923153,0.203427258,0.994625817,0.607310642,0.999284029,0.904501286,0.972730922,0.568719667,0.904502693,0.114513402,0.114513402,0.536267969,0
OGE ENERGY CORP, Production of electricity nec ,0.731086335,0.82875171,0.999031522,0.723574355,0.8290968,0.828936329,0.723661978,0.723661978,0.830298681,0.064290889,0.992639235,0.608194456,0.999031522,0.985578379,0.963373583,0.838283094,0.985580197,0.032290326,0.032290326,0.733486266,0.03
DTE ENERGY CO, Production of electricity nec ,0.568716473,0.774256551,0.997849353,0.700996171,0.755168985,0.754971958,0.705319678,0.705319678,0.752053585,0.201860958,0.983654298,0.476706371,0.997849353,0.908674091,0.918671443,0.713058368,0.908673869,0.104859369,0.104859369,0.696156418,0.01
PPL CORP, Production of electricity nec ,0.521862432,0.552576853,0.997212564,0.498596537,0.536629866,0.536222582,0.505472747,0.505472747,0.534169666,0.262267165,0.978814491,0.607132372,0.997212564,0.815266869,0.894583243,0.516106715,0.815268554,0.195145785,0.195145785,0.499535973,0.01
IDACORP INC, Production of electricity nec ,0.850478086,0.96228369,0.999749071,0.85264929,0.962380047,0.962344958,0.850743976,0.850743976,0.962635126,0.060206735,0.998092858,0.608807044,0.999749071,0.996262286,0.99050369,0.964391034,0.9962643,0.02369472,0.02369472,0.861223002,0.04
XCEL ENERGY INC, Production of electricity nec ,0.57581231,0.635596266,0.997372754,0.569827745,0.624051654,0.623721784,0.574712967,0.574712967,0.622296821,0.215693286,0.980031979,0.595814162,0.997372754,0.851186069,0.900636176,0.610539243,0.851186779,0.16019871,0.16019871,0.572979456,0.01
ALLIANT ENERGY CORP, Production of electricity nec ,0.778094788,0.880217633,0.999095719,0.787591487,0.870968784,0.870862249,0.788575197,0.788575197,0.869553667,0.128881677,0.993127159,0.598724061,0.999095719,0.955483295,0.965797844,0.851454744,0.955483261,0.062104998,0.062104998,0.789698695,0.01
NISOURCE INC, Production of electricity nec ,0.739800544,0.845622258,0.998530429,0.741747227,0.846257874,0.846117348,0.741503983,0.741503983,0.847188891,0.067143005,0.988830733,0.600788011,0.998530429,0.978118218,0.944427288,0.854346546,0.97811947,0.038292769,0.038292769,0.751421821,0.05
NEXTERA ENERGY INC, Production of electricity nec ,0.563860386,0.675334702,0.996341884,0.58181094,0.674516353,0.674225346,0.584419797,0.584419797,0.676042857,0.084031418,0.972197035,0.574612571,0.996341884,0.952394401,0.861662703,0.684500596,0.95239437,0.057750221,0.057750221,0.590992947,0.01
CMS ENERGY CORP, Production of electricity nec ,0.781804404,0.882955961,0.99839609,0.778891547,0.883705112,0.883601966,0.778046328,0.778046328,0.884285799,0.067907642,0.987809665,0.608457232,0.99839609,0.976118324,0.939347148,0.889679429,0.976117134,0.039902113,0.039902113,0.788153304,0.07
PUBLIC SERVICE ENTRP GRP INC, Production of electricity nec ,0.780850859,0.879791284,0.997318656,0.779218104,0.879264172,0.879165772,0.778648612,0.778648612,0.879424115,0.075443627,0.979620841,0.608459221,0.997318656,0.967607329,0.898597943,0.87986867,0.967608277,0.045390434,0.045390434,0.786809932,0.03
MDU RESOURCES GROUP INC, Production of electricity nec ,0.843934038,0.976980334,0.999000682,0.872272619,0.97607939,0.976064588,0.870274298,0.870274298,0.975615942,0.0775096,0.9924048,0.58575029,0.999000682,0.976354953,0.962200056,0.973270873,0.976354085,0.041293906,0.041293906,0.879583103,0.03
SEMPRA ENERGY, Production of electricity nec ,0.8216563,0.936841373,0.997531329,0.82747534,0.938567605,0.938521764,0.825700286,0.825700286,0.939209825,0.041735421,0.981237238,0.605152505,0.997531329,0.998732892,0.906642784,0.941992898,0.998731997,0.015307171,0.015307171,0.835965556,0.06
EVERSOURCE ENERGY, Production of electricity nec ,0.860979281,0.971578512,0.998898254,0.864474253,0.97214845,0.972128338,0.862309825,0.862309825,0.972107393,0.065049427,0.99162632,0.6088634,0.998898254,0.983596296,0.958339767,0.973369008,0.983594939,0.033886614,0.033886614,0.872850348,0.2
EDISON INTERNATIONAL, Production of electricity nec ,0.839834362,0.945144368,0.99686296,0.842865579,0.946921796,0.946889629,0.840850851,0.840850851,0.946793789,0.067812618,0.976157403,0.608761123,0.99686296,0.963360736,0.881365616,0.9491542,0.963360252,0.048349519,0.048349519,0.851260001,0.08
CONSOLIDATED EDISON INC, Production of electricity nec ,0.849419911,0.973719742,0.996807942,0.864857113,0.975734902,0.975711968,0.862704313,0.862704313,0.975968229,0.041918591,0.97573925,0.599290935,0.996807942,0.994244582,0.879296501,0.97666641,0.994242752,0.017785029,0.017785029,0.872761645,0.13
NEWS CORP," Publishing, printing and reproduction of recorded media (22) ",0.877084311,0.992317819,0.999526637,0.881841531,0.99230147,0.992295174,0.879485584,0.879485584,0.992323222,0.060186288,0.998752461,0.60854319,0.999526637,0.997982296,0.997560298,0.992593271,0.997982722,0.022514884,0.022514884,0.890093195,0.24
COVANTA HOLDING CORP, Real estate activities (70) ,0.854983854,0.967917922,0.99999572,0.85741241,0.967888492,0.967857198,0.855451857,0.855451857,0.968159236,0.058759316,0.999989003,0.608829593,0.99999572,0.999938935,0.999675736,0.969666369,0.999940229,0.020713931,0.020713931,0.865954543,0
CASELLA WASTE SYS INC  -CL A, Real estate activities (70) ,0.875689153,0.990745757,0.999998811,0.879855855,0.990737034,0.990728,0.877538669,0.877538669,0.990815133,0.058772969,0.999997061,0.608936141,0.999998811,0.999982189,0.999907353,0.991249858,0.999982923,0.020695618,0.020695618,0.888155048,0
WASTE MANAGEMENT INC, Real estate activities (70) ,0.767671673,0.871668525,0.999965117,0.762834563,0.871570573,0.871445576,0.762375106,0.762375106,0.872650364,0.058624075,0.999909184,0.608351319,0.999965117,0.999508932,0.997344122,0.878675089,0.999509022,0.020894179,0.020894179,0.772398934,0
CBRE GROUP INC, Real estate activities (70) ,0.880032157,0.995515697,0.999984617,0.88458948,0.995528267,0.99552401,0.882195568,0.882195568,0.995563391,0.058710245,0.999959995,0.608958616,0.999984617,0.999783727,0.998826472,0.995770771,0.999784397,0.020779383,0.020779383,0.892836853,0.25
MGM RESORTS INTERNATIONAL," Recreational, cultural and sporting activities (92) ",0.873915856,0.989213748,0.999970634,0.878409116,0.989280627,0.989270623,0.876106563,0.876106563,0.989373022,0.057983239,0.999870317,0.608615809,0.999970634,0.999707395,0.995305889,0.989872343,0.999705413,0.020478235,0.020478235,0.886721434,0.04
CAESARS ENTERTAINMENT CORP," Recreational, cultural and sporting activities (92) ",0.873566563,0.988846951,0.999966944,0.878056468,0.988923436,0.988913141,0.87575846,0.87575846,0.989019072,0.057883443,0.999854011,0.608604829,0.999966944,0.999669229,0.994703684,0.989534585,0.999669124,0.020451783,0.020451783,0.88637226,0.04
LAS VEGAS SANDS CORP," Recreational, cultural and sporting activities (92) ",0.874461846,0.989644839,0.999964784,0.878845835,0.989727859,0.989718382,0.876534645,0.876534645,0.989816825,0.057825072,0.999844532,0.608777089,0.999964784,0.999648874,0.994363979,0.990294268,0.999647777,0.020436353,0.020436353,0.887152646,0.05
META PLATFORMS INC," Recreational, cultural and sporting activities (92) ",0.878912315,0.994328878,0.999986129,0.883406861,0.994360019,0.994354726,0.881029302,0.881029302,0.994408534,0.058402434,0.999938761,0.608952991,0.999986129,0.999860058,0.997776474,0.994671335,0.999861245,0.020589131,0.020589131,0.891666786,0.09
ALPHABET INC," Recreational, cultural and sporting activities (92) ",0.87102483,0.985902036,0.999858239,0.875394086,0.986264686,0.986253497,0.873106992,0.873106992,0.986389352,0.054943072,0.99937386,0.608914876,0.999858239,0.998582773,0.977332386,0.987015006,0.998582569,0.019674326,0.019674326,0.883728586,0.13
DISNEY (WALT) CO," Recreational, cultural and sporting activities (92) ",0.870295653,0.985122065,0.999846888,0.874651335,0.985514046,0.985502302,0.872372772,0.872372772,0.985645743,0.054636044,0.999323712,0.608911343,0.999846888,0.99847082,0.97551033,0.986305025,0.99846943,0.019593104,0.019593104,0.882992807,0.13
UNITED RENTALS INC, Renting of machinery and equipment without operator and of personal and household goods (71) ,0.879085384,0.994464845,0.999987408,0.883538882,0.994464712,0.994459419,0.8811615,0.8811615,0.994509369,0.0588373,0.999939329,0.608953628,0.999987408,0.999877869,0.999660295,0.994767293,0.999876188,0.020804818,0.020804818,0.891795483,0.03
GRAINGER (W W) INC, Renting of machinery and equipment without operator and of personal and household goods (71) ,0.879652721,0.995036648,0.999960985,0.884160145,0.995048539,0.995044057,0.88176923,0.88176923,0.995083789,0.058960749,0.999811826,0.608956582,0.999960985,0.999618341,0.998950002,0.99531039,0.999617891,0.021048314,0.021048314,0.892404103,0.14
THERMO FISHER SCIENTIFIC INC, Research and development (73) ,0.877835264,0.993195813,0.99995366,0.882359563,0.993303912,0.993299886,0.879963025,0.879963025,0.99336413,0.05763899,0.999769831,0.608948024,0.99995366,0.999549642,0.993638245,0.993670396,0.999549581,0.020457209,0.020457209,0.890627468,0.15
AMGEN INC, Research and development (73) ,0.877423124,0.992977105,0.999938413,0.882176711,0.993123181,0.993119805,0.879770044,0.879770044,0.993186114,0.05726431,0.999694087,0.60876561,0.999938413,0.999402068,0.991553689,0.993498252,0.999402288,0.020381074,0.020381074,0.890444933,0.17
METTLER-TOLEDO INTL INC, Research and development (73) ,0.879916172,0.995435592,0.999990896,0.884484297,0.995453323,0.995449374,0.882085815,0.882085815,0.995492468,0.058553956,0.999954876,0.608947182,0.999990896,0.999910946,0.998749267,0.99570438,0.999910343,0.020642883,0.020642883,0.892732767,0.17
PERKINELMER INC, Research and development (73) ,0.880029768,0.995569979,0.999992429,0.884613342,0.995584123,0.995580219,0.882214118,0.882214118,0.995622043,0.05859166,0.99996246,0.608937345,0.999992429,0.999926213,0.998965443,0.995828092,0.999925286,0.020650683,0.020650683,0.892860439,0.19
AGILENT TECHNOLOGIES INC, Research and development (73) ,0.879292354,0.99498342,0.99997387,0.88407566,0.995043417,0.995039992,0.881669113,0.881669113,0.995087354,0.058135593,0.999870222,0.608766479,0.99997387,0.999745561,0.996417652,0.995315469,0.999745972,0.020558101,0.020558101,0.892326679,0.2
BIOGEN INC, Research and development (73) ,0.879568023,0.995135725,0.999979916,0.884174849,0.995178509,0.995173937,0.881785411,0.881785411,0.995223607,0.058176937,0.999900273,0.608921395,0.999979916,0.999987278,0.997236033,0.99544952,0.999987192,0.020408544,0.020408544,0.892425638,0.15
WATERS CORP, Research and development (73) ,0.880106005,0.995629004,0.999992708,0.884670771,0.995642476,0.995638613,0.882270872,0.882270872,0.995679881,0.058598472,0.999963787,0.608958999,0.999992708,0.999928757,0.998996325,0.995883236,0.999929555,0.02065204,0.02065204,0.892917353,0.24
WEIS MARKETS INC," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.878555363,0.993885138,0.999993757,0.882960827,0.993878681,0.993872712,0.880594509,0.880594509,0.993928429,0.058850101,0.999991468,0.608950884,0.999993757,0.999900769,0.999907353,0.994215126,0.99989967,0.020780062,0.020780062,0.891226858,0.02
BIG LOTS INC," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.877505407,0.992708858,0.999988174,0.881822043,0.992701081,0.992693973,0.87947395,0.87947395,0.992759005,0.058913966,0.999983695,0.608945479,0.999988174,0.999811715,0.999830147,0.993100271,0.999812148,0.020861622,0.020861622,0.890100373,0.02
KROGER CO," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.840759804,0.951541706,0.999794132,0.841967798,0.951492643,0.951445673,0.840257437,0.840257437,0.951837105,0.061134383,0.999713331,0.608756337,0.999794132,0.996717733,0.997112504,0.954089963,0.996718988,0.023696416,0.023696416,0.850679069,0.02
OLD COPPER CO INC," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.873206983,0.987876731,0.999960704,0.877159624,0.98786438,0.987852601,0.874886231,0.874886231,0.987954438,0.059228309,0.999945396,0.608923353,0.999960704,0.999374079,0.999444118,0.988519498,0.999372402,0.021262984,0.021262984,0.8854883,0.02
KOHL'S CORP," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.874712465,0.990284626,0.999957186,0.879539221,0.990274618,0.990265196,0.877228049,0.877228049,0.990343177,0.059268561,0.999940467,0.608272989,0.999957186,0.999318103,0.999397795,0.990794556,0.999316901,0.021314362,0.021314362,0.887842278,0.03
LOWE'S COS INC," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.86568186,0.979326042,0.999885639,0.868995272,0.979305211,0.97928521,0.866853229,0.866853229,0.9794437,0.06008726,0.999840834,0.608884618,0.999885639,0.998178214,0.99839412,0.980401518,0.998176978,0.022359563,0.022359563,0.877413199,0.03
WALMART INC," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.757112511,0.85656714,0.998981757,0.75121663,0.856426032,0.856287709,0.750965835,0.750965835,0.857315226,0.070430279,0.998581635,0.608325764,0.998981757,0.98377186,0.985763256,0.863933827,0.983772118,0.035564802,0.035564802,0.760916692,0.03
TARGET CORP," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.86163186,0.974708934,0.999840856,0.864600917,0.974683784,0.974659352,0.862529658,0.862529658,0.974847067,0.060599716,0.999778458,0.60886377,0.999840856,0.99746324,0.997776474,0.976016471,0.997463993,0.023013915,0.023013915,0.873066724,0.04
HOME DEPOT INC," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.861985459,0.975094703,0.99983965,0.864984203,0.975069875,0.975045821,0.862906872,0.862906872,0.975229508,0.060613533,0.999776751,0.60886559,0.99983965,0.997445429,0.997761033,0.976380712,0.997444781,0.02303155,0.02303155,0.873446149,0.04
GAP INC," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.877251524,0.99235629,0.99996688,0.881545208,0.992348524,0.992341108,0.879201942,0.879201942,0.992402639,0.059157634,0.999954023,0.608944172,0.99996688,0.999470766,0.999536765,0.992757797,0.999472733,0.021172775,0.021172775,0.889826572,0.04
BATH & BODY WORKS INC," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.878344215,0.993593176,0.999976414,0.882730617,0.993586722,0.993580498,0.880368304,0.880368304,0.993633409,0.059048532,0.999967295,0.608949796,0.999976414,0.99962343,0.999675736,0.993931605,0.999624295,0.021033392,0.021033392,0.890999202,0.05
ABERCROMBIE & FITCH  -CL A," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.879548325,0.994968664,0.999990554,0.884037169,0.994963526,0.99495862,0.881653794,0.881653794,0.995003081,0.058886743,0.999987013,0.608955994,0.999990554,0.999849881,0.99986103,0.995238376,0.999848437,0.020826862,0.020826862,0.8922913,0.05
