Company Name,Country,GICS Sub-Industry,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
NISOURCE INC,UNITED STATES OF AMERICA,Multi-Utilities, Production of electricity nec ,0.7581845468985854,0.8636258714060757,0.998638526152915,0.75911462730019,0.8642222854063991,0.8640985862836723,0.7586041896185486,0.7586041896185486,0.8650285464969878,0.06652773749464305,0.9896523451508598,0.6030908979636425,0.998638526152915,0.979728818561858,0.9485191933541274,0.8713470861128368,0.9797268882897537,0.03699796792909185,0.03699796792909185,0.7686103175075218,0.05
PPL CORP,UNITED STATES OF AMERICA,Electric Utilities, Production of electricity nec ,0.7002910418323557,0.7863582129825013,0.9971315195139115,0.72375050233968,0.7730862549730709,0.7729064534149611,0.7265672804669648,0.7265672804669648,0.7693345287218356,0.239424694298599,0.9781984946676706,0.5799693834116518,0.9971315195139115,0.8305052401780058,0.8915258948148606,0.7458502673311778,0.8305038072122497,0.1799217015134723,0.1799217015134723,0.7238785919820173,0.01
PUBLIC SERVICE ENTRP GRP INC,UNITED STATES OF AMERICA,Multi-Utilities, Production of electricity nec ,0.7843795524236711,0.8864183971819881,0.9976010590659246,0.7841833747208982,0.8864862443281013,0.8863921010523168,0.7834109921647622,0.7834109921647622,0.886794044482561,0.07049200991146164,0.9817671581901468,0.6071517839490435,0.9976010590659246,0.9721872368143178,0.9092832216423211,0.8888386625731817,0.9721871777958514,0.041639479692177885,0.041639479692177885,0.7923239105867972,0.03
AVISTA CORP,UNITED STATES OF AMERICA,Multi-Utilities, Production of electricity nec ,0.8697272420922763,0.9828411790622227,0.9996105071130906,0.8735463113667098,0.9830083872655568,0.982992398957846,0.8713294961340268,0.8713294961340268,0.983026687359461,0.06216193513297387,0.9970396540183322,0.6089063128383906,0.9996105071130906,0.9930054628124197,0.9852691393100893,0.9838083015513824,0.9930046344030244,0.026531887099334083,0.026531887099334083,0.8818883709101499,0.04
EVERSOURCE ENERGY,UNITED STATES OF AMERICA,Electric Utilities, Production of electricity nec ,0.8422854179900134,0.9777629396028897,0.9982428690829911,0.8726236797651176,0.9786966462526486,0.9786871185023484,0.8702749177483711,0.8702749177483711,0.9784357310794,0.06877974117495544,0.9866451690515109,0.5840509958521344,0.9982428690829911,0.973836003674104,0.9335567153577715,0.9793624865654179,0.973837289973594,0.041737488452601064,0.041737488452601064,0.8808582814272149,0.17
SEMPRA ENERGY,UNITED STATES OF AMERICA,Multi-Utilities, Production of electricity nec ,0.826155448825577,0.9405699475311831,0.9974593070535781,0.8311451105002005,0.9423549575225301,0.9423132156839346,0.8293027087715503,0.8293027087715503,0.9429705723476606,0.04116672428811921,0.9806897810900553,0.6062976492132378,0.9974593070535781,0.9987685136417647,0.9039097001327939,0.9455770861581857,0.9987682862528364,0.015077240398871915,0.015077240398871915,0.8395854825576984,0.07
EDISON INTERNATIONAL,UNITED STATES OF AMERICA,Electric Utilities, Production of electricity nec ,0.8395599826510615,0.9428044572144096,0.996972197462737,0.8422461348190483,0.9443930216652068,0.9443581812764993,0.8402744030161914,0.8402744030161914,0.9441032174336376,0.076012156762119,0.9769876422524073,0.6087583665865938,0.996972197462737,0.9549184394726999,0.885488403693524,0.9465876388240149,0.9549175691051184,0.05695902894683652,0.05695902894683652,0.850706244526528,0.24
MDU RESOURCES GROUP INC,UNITED STATES OF AMERICA,Construction & Engineering, Production of electricity nec ,0.8661016198581186,0.9787199843162716,0.9989245648122331,0.8731128476330482,0.9778576423640595,0.9778448789553219,0.8710965416695877,0.8710965416695877,0.9774681575098408,0.07315442120275317,0.991826343306284,0.6064745868468687,0.9989245648122331,0.9810544474722724,0.9593280009882338,0.9748303274636869,0.9810546629010808,0.036459767573411614,0.036459767573411614,0.8803173434458826,0.06
CONSOLIDATED EDISON INC,UNITED STATES OF AMERICA,Multi-Utilities, Production of electricity nec ,0.8426611815462636,0.9630120136515894,0.9970268282152441,0.8541055689406417,0.9649233084411115,0.9648897332811239,0.8521190156070487,0.8521190156070487,0.96526058867979,0.04261269554703518,0.9774028566561381,0.6021038120146488,0.9970268282152441,0.9949595568684625,0.8875729594515303,0.9666109481073678,0.9949600066602199,0.01766752037157868,0.01766752037157868,0.8621972029148097,0.1
XCEL ENERGY INC,UNITED STATES OF AMERICA,Electric Utilities, Production of electricity nec ,1.0,0.6441401037571383,0.9973742818579338,0.572966771184602,0.6347493046164291,0.6344264632104585,0.5773775379446087,0.5773775379446087,0.6336304621148038,0.1915969820810591,0.9800435444256187,1.0,0.9973742818579338,0.869772862009918,0.900697940150088,0.6263703273729894,0.8697713537964321,0.14189820247185556,0.14189820247185556,0.5774997487586627,0.0
COMPASS MINERALS INTL INC,UNITED STATES OF AMERICA,Diversified Metals & Mining, Quarrying of sand and clay ,0.8736497824820995,0.9932938359153163,0.9975959504765665,0.8827042803504813,0.9935687818955365,0.9935628569230481,0.8803228781315277,0.8803228781315277,0.9936171119979674,0.057342901225749546,0.9919258810058086,0.6047293100166619,0.9975959504765665,0.9987481584953476,0.9844507581606498,0.9938886142767093,0.9987469393941335,0.02116582268350021,0.02116582268350021,0.8908863999474956,0.07
COVANTA HOLDING CORP,UNITED STATES OF AMERICA,Environmental & Facilities Services, Real estate activities (70) ,0.8514091892027689,0.9648670782942681,0.9999964460672021,0.854476641379469,0.9648286556242253,0.9647943900776836,0.8525638205804152,0.8525638205804152,0.965118354001687,0.05905451228625876,0.9999908994103291,0.6079752371815813,0.9999964460672021,0.9996208853979813,0.9997220592322659,0.96676676658519,0.9996200259150865,0.0210337312918572,0.0210337312918572,0.8630514234616339,0.0
WASTE MANAGEMENT INC,UNITED STATES OF AMERICA,Environmental & Facilities Services, Real estate activities (70) ,0.7588271722868529,0.8618904373525698,0.9999693182176153,0.7532048222070917,0.8617773830805773,0.8616428042703489,0.7528989443699285,0.7528989443699285,0.8629407036363617,0.05864264496474809,0.9999200854469532,0.608334881449722,0.9999693182176153,0.9995674531386364,0.9976529446280226,0.8694261109322353,0.9995687934541992,0.02086942248761834,0.02086942248761834,0.7628738112182847,0.0
CASELLA WASTE SYS INC  -CL A,UNITED STATES OF AMERICA,Environmental & Facilities Services, Real estate activities (70) ,0.876401926539264,0.9915315245047716,0.9999990260711822,0.8806282705844232,0.991523597907456,0.9915153291284453,0.878298820426813,0.878298820426813,0.991595084047672,0.05877392446524549,0.9999975352569641,0.6089398080911345,0.9999990260711822,0.9999847336401871,0.9999227942311849,0.9919928530290731,0.9999850571989078,0.02069443106762401,0.02069443106762401,0.8889195391926231,0.0
CLEAN HARBORS INC,UNITED STATES OF AMERICA,Environmental & Facilities Services, Real estate activities (70) ,0.8781178282818639,0.9934150475254914,0.9999923204805329,0.882500434402028,0.9934164948506963,0.9934101217290494,0.8801405284620747,0.8801405284620747,0.9934708121072058,0.05874428374137217,0.9999800924600951,0.6089486971581364,0.9999923204805329,0.999890591088008,0.9994132361570056,0.9937786887847881,0.9998911310206147,0.020733939789386296,0.020733939789386296,0.8907710340273064,0.02
ABM INDUSTRIES INC,UNITED STATES OF AMERICA,Environmental & Facilities Services, Real estate activities (70) ,0.8799846032840711,0.9954693208144577,0.9999894652357999,0.8845294155088388,0.9954762237333202,0.9954718803834851,0.8821369498825372,0.8821369498825372,0.995512630322651,0.058731671437971006,0.9999726982309876,0.608958330048932,0.9999894652357999,0.999852425188476,0.9991970600043235,0.9957232453415444,0.9998505719890789,0.02075072675700203,0.02075072675700203,0.8927778883011779,0.17
CBRE GROUP INC,UNITED STATES OF AMERICA,Real Estate Services , Real estate activities (70) ,0.880003446279037,0.9954835500034782,0.9999842477599902,0.8845589980727714,0.9954965518040997,0.9954922668825924,0.8821655312153267,0.8821655312153267,0.9955318806361834,0.058708618224171366,0.9999590473464813,0.608958471382738,0.9999842477599902,0.9997786377827139,0.9987955900064853,0.9957406592808588,0.9997779926694887,0.020781418081632818,0.020781418081632818,0.8928066015968694,0.24
CAESARS ENTERTAINMENT CORP,UNITED STATES OF AMERICA,Casinos & Gaming," Recreational, cultural and sporting activities (92) ",0.8731453041266102,0.9888206004928569,0.9999731171449295,0.8780170851989856,0.9888804551654505,0.988870021988586,0.8757214878872267,0.8757214878872267,0.9889760835123313,0.0580504611600415,0.9998813131430432,0.6082122432145456,0.9999731171449295,0.9997302943099733,0.9956919181001205,0.9894944969230839,0.9997310295803421,0.02049603963216532,0.02049603963216532,0.8863338043681127,0.03
LAS VEGAS SANDS CORP,UNITED STATES OF AMERICA,Casinos & Gaming," Recreational, cultural and sporting activities (92) ",0.8729140240564827,0.9883104577161202,0.9999567388078225,0.877550771909678,0.9884135302393992,0.9884028975403234,0.8752578521832086,0.8752578521832086,0.9885140931206343,0.05760740817115963,0.999808982414722,0.6084618844822971,0.9999567388078225,0.9995674531386364,0.9930823631141719,0.9890522554225828,0.999566658768329,0.02037886998951408,0.02037886998951408,0.8858713152125092,0.05
META PLATFORMS INC,UNITED STATES OF AMERICA,Interactive Media & Services," Recreational, cultural and sporting activities (92) ",0.8779507524351882,0.9932917278873132,0.9999752797508448,0.8824100473099682,0.9933505608868661,0.9933444531549793,0.8800452062690715,0.8800452062690715,0.9934082649425293,0.05810894031729874,0.9998908877217594,0.6089482522163011,0.9999752797508448,0.9997531938496925,0.9960470646366697,0.9937170144163836,0.9997523764390451,0.020511470077145443,0.020511470077145443,0.890679254028578,0.09
DISNEY (WALT) CO,UNITED STATES OF AMERICA,Movies & Entertainment," Recreational, cultural and sporting activities (92) ",0.8684043993904017,0.98719531090251,0.9998584294650731,0.8766658845432947,0.9875590224735576,0.9875490927632211,0.8743586193435996,0.8743586193435996,0.9876727337608501,0.05494823944393417,0.999374713651368,0.6052800878587666,0.9998584294650731,0.9985853173240107,0.9773632685834286,0.9882376095740387,0.9985847032679906,0.019675682568277175,0.019675682568277175,0.8849863304203012,0.1
GRAINGER (W W) INC,UNITED STATES OF AMERICA,Trading Companies & Distributors, Renting of machinery and equipment without operator and of personal and household goods (71) ,0.8794215115330586,0.9947821036854654,0.9999611335859973,0.8839094316167713,0.9947936340170044,0.9947889018632259,0.8815225278531186,0.8815225278531186,0.9948310639330393,0.058960065201140895,0.9998125847314667,0.6089553919458812,0.9999611335859973,0.9996208853979813,0.9989654426978783,0.9950696784316571,0.9996200259150865,0.02104695738755445,0.02104695738755445,0.8921564505444246,0.11
ABBVIE INC,UNITED STATES OF AMERICA,Biotechnology, Research and development (73) ,0.874075574774481,0.9914155829646041,0.9999372935023265,0.880770015300982,0.9913903987953508,0.991383406903895,0.8784495875958241,0.8784495875958241,0.9914370033471481,0.05802236653146289,0.9996885891972019,0.606826305923643,0.9999372935023265,0.9993918900007888,0.9913992773540039,0.99141311396607,0.9993916145269642,0.02037412216028943,0.02037412216028943,0.8889277429913922,0.05
THERMO FISHER SCIENTIFIC INC,UNITED STATES OF AMERICA,Life Sciences Tools & Services, Research and development (73) ,0.8780285815994512,0.9934039803784753,0.9999563244343814,0.8825588771680987,0.9935058329710651,0.9935018595807857,0.8801614472391566,0.8801614472391566,0.9935641365140797,0.05770443387345267,0.9997831026128456,0.6089489708592897,0.9999563244343814,0.9995750863185427,0.9940088323399524,0.9938614049965309,0.9995751975118101,0.02047043526741809,0.02047043526741809,0.8908248714567281,0.15
METTLER-TOLEDO INTL INC,UNITED STATES OF AMERICA,Life Sciences Tools & Services, Research and development (73) ,0.8799280095518983,0.9954519295834325,0.9999920845598875,0.8844981784100875,0.9954670320971156,0.9954630322435266,0.882100488888295,0.882100488888295,0.9955059686695701,0.05858317577411614,0.9999607537070446,0.6089422586990311,0.9999920845598875,0.9999236682009358,0.9989036780828263,0.9957174406951064,0.9999231513086692,0.020648817994001457,0.020648817994001457,0.892746611318371,0.16
AMGEN INC,UNITED STATES OF AMERICA,Biotechnology, Research and development (73) ,0.8775571799910089,0.9930751280100005,0.9999376746049073,0.8822748546515454,0.9932233306721534,0.9932200929838819,0.8798659918619954,0.8798659918619954,0.9932854747528672,0.05724619111579131,0.9996904851533833,0.6088103694694813,0.9999376746049073,0.9993944343940909,0.9914456008152929,0.9935927587035684,0.9993937492128346,0.020377513466878466,0.020377513466878466,0.8905418403991968,0.18
AGILENT TECHNOLOGIES INC,UNITED STATES OF AMERICA,Life Sciences Tools & Services, Research and development (73) ,0.8793624115401542,0.9949249225826716,0.9999773848889106,0.8840104848118716,0.9949758432631114,0.994972161416286,0.8816079781201852,0.8816079781201852,0.9950200776310351,0.05822195782290583,0.9998877593940599,0.608879069056727,0.9999773848889106,0.9997811821760161,0.9968963280936352,0.995251980608853,0.999780127355359,0.02057556577167825,0.02057556577167825,0.8922625871909988,0.18
PERKINELMER INC,UNITED STATES OF AMERICA,Life Sciences Tools & Services, Research and development (73) ,0.8800309431191482,0.9955562769695833,0.9999927953464471,0.8845994308607866,0.9955698355497948,0.9955658975320284,0.8822007406588034,0.8822007406588034,0.9956078476752918,0.05860062869571342,0.9999642612259803,0.6089494719162127,0.9999927953464471,0.9999287569875401,0.9990117661591674,0.995814487127743,0.99992955536628,0.020652378865919946,0.020652378865919946,0.8928465951158684,0.18
WATERS CORP,UNITED STATES OF AMERICA,Life Sciences Tools & Services, Research and development (73) ,0.8801322513273345,0.9956558812927271,0.9999936694626842,0.8846955111489807,0.9956673169648658,0.9956634265755294,0.8822960373099543,0.8822960373099543,0.9957044367127146,0.05862212391231764,0.9999686219251975,0.6089591164260444,0.9999936694626842,0.9999389345607487,0.9991352953892715,0.9959068172851487,0.9999380941097613,0.020656787564485694,0.020656787564485694,0.8929419642765583,0.23
IQVIA HOLDINGS INC,UNITED STATES OF AMERICA,Life Sciences Tools & Services, Research and development (73) ,0.8798133638333029,0.9953238668822476,0.9999830016150432,0.8843909567262888,0.9953611043774957,0.9953574938047882,0.8819872043876202,0.8819872043876202,0.9954016443060423,0.058359983909418586,0.9999156299499269,0.6089576699868071,0.9999830016150432,0.9998346144353609,0.9976683857817856,0.9956164035680436,0.9998356291879869,0.020603544051037807,0.020603544051037807,0.8926394491969506,0.25
WEIS MARKETS INC,UNITED STATES OF AMERICA,Food Retail," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.8785836451750189,0.9939193932252196,0.9999946675884913,0.8829915581945351,0.9939129842896991,0.9939070472183387,0.8806247317427047,0.8806247317427047,0.9939627324324082,0.0588396868178692,0.9999927005687015,0.6089510291285757,0.9999946675884913,0.9999134906277273,0.9999227942311849,0.9942477767750654,0.999914612565188,0.02076683546329996,0.02076683546329996,0.8912571091043707,0.01
BIG LOTS INC,UNITED STATES OF AMERICA,General Merchandise Stores," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.877862691877693,0.9931067484300461,0.9999894712850472,0.8822095103829529,0.9930997509202609,0.9930930294961299,0.8798552259712262,0.8798552259712262,0.99315471820011,0.05889913335649658,0.9999854959352121,0.6089473180981007,0.9999894712850472,0.9998320700420589,0.9998455884623699,0.9934773913556116,0.9998313598162463,0.020842631165564944,0.020842631165564944,0.8904833883329676,0.02
KROGER CO,UNITED STATES OF AMERICA,Food Retail," Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52) ",0.8434588998826865,0.9545514432613723,0.9998041677166521,0.8448949233123623,0.9545052082814592,0.9544611588804058,0.8431378043021969,0.8431378043021969,0.9548273995098524,0.06101955742924542,0.999727361501112,0.6087702297719224,0.9998041677166521,0.9968780294182754,0.9972669157839473,0.9569398629559255,0.9968790892576203,0.023549911215593498,0.023549911215593498,0.8535744976711466,0.02
